title,link,mountain,upload_to,운해 여부,위치,전날 기온,전날 강수량,전날 습도,전날 기압,일출 기온,일출 풍속,일출 습도,일출 기압,일출 전운량,일교차
10일 가야산 운해도 보고 힐링산행..,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=3&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9A%B4%ED%95%B4&includeAll=&exclude=&include=&exact=&searchdate=all&media=1&sortBy=date&articleid=176505&referrerAllArticles=true,['가야산'],20220710,1,합천,27.3 ,0.0 ,72.0 ,1001.2 ,23.2 ,0.0 ,91.0 ,1001.3 ,6.0 ,-4.1 
설악산 대청 중청 소청 운해 산행,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=3&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9A%B4%ED%95%B4&includeAll=&exclude=&include=&exact=&searchdate=all&media=1&sortBy=date&articleid=176428&referrerAllArticles=true,['설악산'],20220711,1,인제,22.7 ,1.4 ,94.0 ,983.1 ,22.6 ,0.7 ,98.0 ,982.6 ,10.0 ,-0.1 
지금이순간(월악 운해),https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=3&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9A%B4%ED%95%B4&includeAll=&exclude=&include=&exact=&searchdate=all&media=1&sortBy=date&articleid=174692&referrerAllArticles=true,[‘월악'],20220702,1,제천,22.4 ,0.0 ,99.0 ,984.5 ,20.4 ,0.0 ,100.0 ,984.5 ,6.0 ,-2.0 
가야산 남산제일봉 운해 ㅠㅠ,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=3&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9A%B4%ED%95%B4&includeAll=&exclude=&include=&exact=&searchdate=all&media=1&sortBy=date&articleid=172370&referrerAllArticles=true,['가야산'],20220619,1,합천,24.0 ,0.0 ,77.0 ,1004.7 ,22.4 ,0.5 ,83.0 ,1004.8 ,9.0 ,-1.6 
어제 감악산 이순간 - 운해와 일출,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=3&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9A%B4%ED%95%B4&includeAll=&exclude=&include=&exact=&searchdate=all&media=1&sortBy=date&articleid=163552&referrerAllArticles=true,['감악산'],20220509,1,파주,8.1 ,0.0 ,98.0 ,1015.6 ,8.0 ,0.2 ,99.0 ,1016.5 ,6.0 ,-0.1 
파주 감악산의 새벽 운해,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=3&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9A%B4%ED%95%B4&includeAll=&exclude=&include=&exact=&searchdate=all&media=1&sortBy=date&articleid=163396&referrerAllArticles=true,['감악산'],20220509,1,파주,8.1 ,0.0 ,98.0 ,1015.6 ,8.0 ,0.2 ,99.0 ,1016.5 ,6.0 ,-0.1 
아까 그순간 (북한산 운해),https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=3&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9A%B4%ED%95%B4&includeAll=&exclude=&include=&exact=&searchdate=all&media=1&sortBy=date&articleid=159064&referrerAllArticles=true,['북한산'],20220423,1,서울,13.2 ,0.0 ,85.0 ,1002.6 ,10.8 ,0.6 ,92.0 ,1003.2 ,6.0 ,-2.4 
지금 북한산 백운대 운해와 일출은,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=3&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9A%B4%ED%95%B4&includeAll=&exclude=&include=&exact=&searchdate=all&media=1&sortBy=date&articleid=159032&referrerAllArticles=true,['북한산'],20220423,1,서울,13.2 ,0.0 ,85.0 ,1002.6 ,10.8 ,0.6 ,92.0 ,1003.2 ,6.0 ,-2.4 
지금이순간 - 새벽운해,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=3&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9A%B4%ED%95%B4&includeAll=&exclude=&include=&exact=&searchdate=all&media=1&sortBy=date&articleid=148467&referrerAllArticles=true,[‘감악산’],20220316,1,파주,1.2 ,0.0 ,95.0 ,1011.5 ,-1.2 ,0.1 ,99.0 ,1012.2 ,0.0 ,-2.4 
백운대 반쪽짜리 운해^^,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=3&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9A%B4%ED%95%B4&includeAll=&exclude=&include=&exact=&searchdate=all&media=1&sortBy=date&articleid=146745&referrerAllArticles=true,[‘북한산’],20220309,1,서울,3.5 ,0.0 ,78.0 ,1009.0 ,2.2 ,1.1 ,85.0 ,1010.2 ,2.0 ,-1.3 
금일 지리산 생각 못한 운해 상고대 대박산행,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=3&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9A%B4%ED%95%B4&includeAll=&exclude=&include=&exact=&searchdate=all&media=1&sortBy=date&articleid=135883&referrerAllArticles=true,['지리산'],20220124,1,함양,2.6 ,0.0 ,76.0 ,1001.2 ,1.5 ,0.0 ,81.0 ,1001.8 ,9.0 ,-1.1 
백운대 운해……..ㅜㅜ,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=3&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9A%B4%ED%95%B4&includeAll=&exclude=&include=&exact=&searchdate=all&media=1&sortBy=date&articleid=131904&referrerAllArticles=true,[‘북한산’],20220109,1,서울,3.7 ,0.0 ,77.0 ,1010.8 ,0.5 ,2.6 ,86.0 ,1011.0 ,3.0 ,-3.2 
장터목에서 바라본 운해 쇼,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=3&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9A%B4%ED%95%B4&includeAll=&exclude=&include=&exact=&searchdate=all&media=1&sortBy=date&articleid=130923&referrerAllArticles=true,[‘장터목'],20220105,1,함양,-4.3 ,0.0 ,49.0 ,1008.7 ,-4.9 ,0.0 ,57.0 ,1008.2 ,10.0 ,-0.6 
모든게 완벽한날 별들의무덤 일출과운해,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=3&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9A%B4%ED%95%B4&includeAll=&exclude=&include=&exact=&searchdate=all&media=1&sortBy=date&articleid=112245&referrerAllArticles=true,[‘대암산’],20211015,1,인제,16.3 ,0.0 ,90.0 ,994.0 ,15.6 ,0.1 ,98.0 ,994.1 ,10.0 ,-0.7 
반야봉 운해,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=4&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9A%B4%ED%95%B4&includeAll=&exclude=&include=&exact=&searchdate=all&media=1&sortBy=date&articleid=111667&referrerAllArticles=true,[‘반야봉'],20211013,1,함양,14.7 ,0.3 ,81.0 ,1008.4 ,14.8 ,0.5 ,81.0 ,1007.9 ,6.0 ,0.1 
북한산 백운대 운해보고 왔습니다,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=4&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9A%B4%ED%95%B4&includeAll=&exclude=&include=&exact=&searchdate=all&media=1&sortBy=date&articleid=109393&referrerAllArticles=true,['북한산'],20211003,1,서울,19.5 ,0.0 ,86.0 ,1006.8 ,17.4 ,2.0 ,93.0 ,1006.8 ,0.0 ,-2.1 
그래도 기다리니 운해는,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=4&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9A%B4%ED%95%B4&includeAll=&exclude=&include=&exact=&searchdate=all&media=1&sortBy=date&articleid=108860&referrerAllArticles=true,[‘월출산'],20211001,1,강진,19.9 ,0.0 ,100.0 ,1006.0 ,19.6 ,0.0 ,100.0 ,1005.3 ,7.0 ,-0.3 
오늘 도봉산 다락능선 운해와 일출입니다,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=4&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9A%B4%ED%95%B4&includeAll=&exclude=&include=&exact=&searchdate=all&media=1&sortBy=date&articleid=108702&referrerAllArticles=true,['도봉산'],20210930,1,서울,17.8 ,0.0 ,95.0 ,999.5 ,16.4 ,1.5 ,97.0 ,999.1 ,1.0 ,-1.4 
오늘 비슬산에서..(feat.운해),https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=4&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9A%B4%ED%95%B4&includeAll=&exclude=&include=&exact=&searchdate=all&media=1&sortBy=date&articleid=105748&referrerAllArticles=true,['비슬산'],20210911,1,대구,20.3 ,0.0 ,85.0 ,1008.1 ,18.9 ,0.5 ,92.0 ,1008.0 ,0.0 ,-1.4 
지금이순간_노고단 운해,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=4&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9A%B4%ED%95%B4&includeAll=&exclude=&include=&exact=&searchdate=all&media=1&sortBy=date&articleid=105652&referrerAllArticles=true,[‘노고단’],20210911,1,함양,19.0 ,0.0 ,96.0 ,996.9 ,19.3 ,0.6 ,95.0 ,996.9 ,6.0 ,0.3 
지리산 운해를 눈으로 봤습니다.,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=4&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9A%B4%ED%95%B4&includeAll=&exclude=&include=&exact=&searchdate=all&media=1&sortBy=date&articleid=104776&referrerAllArticles=true,['지리산'],20210905,1,함양,20.0 ,0.0 ,90.0 ,1000.0 ,18.1 ,0.0 ,94.0 ,1000.1 ,10.0 ,-1.9 
지리산 천왕봉 대박운해(2021.9.4.토),https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=4&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9A%B4%ED%95%B4&includeAll=&exclude=&include=&exact=&searchdate=all&media=1&sortBy=date&articleid=104716&referrerAllArticles=true,['지리산'],20210904,1,함양,19.0 ,0.0 ,93.0 ,995.5 ,18.5 ,0.1 ,94.0 ,996.1 ,6.0 ,-0.5 
지금 이 순간(천마산 운해),https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=4&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9A%B4%ED%95%B4&includeAll=&exclude=&include=&exact=&searchdate=all&media=1&sortBy=date&articleid=100727&referrerAllArticles=true,['천마산'],20210807,1,양평,24.3 ,0.0 ,90.0 ,999.7 ,23.1 ,0.2 ,99.0 ,999.2 ,7.0 ,-1.2 
흔한 지리산과 섬진강 운해.,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=4&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9A%B4%ED%95%B4&includeAll=&exclude=&include=&exact=&searchdate=all&media=1&sortBy=date&articleid=96822&referrerAllArticles=true,['지리산'],20210706,1,함양,20.7 ,0.7 ,95.0 ,991.1 ,20.9 ,0.4 ,95.0 ,989.4 ,10.0 ,0.2 
죽기 전에 꼭 한 번은 봐야 한다는 노고단의 운해와 일출,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=4&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9A%B4%ED%95%B4&includeAll=&exclude=&include=&exact=&searchdate=all&media=1&sortBy=date&articleid=96745&referrerAllArticles=true,[‘노고단’],20210706,1,함양,20.7 ,0.7 ,95.0 ,991.1 ,20.9 ,0.4 ,95.0 ,989.4 ,10.0 ,0.2 
설악산 한계령삼거리 환상적인 일출 그리고 운해 대잔치,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=4&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9A%B4%ED%95%B4&includeAll=&exclude=&include=&exact=&searchdate=all&media=1&sortBy=date&articleid=93442&referrerAllArticles=true,['설악산'],20210612,1,인제,18.3 ,0.0 ,95.0 ,990.1 ,18.4 ,0.9 ,91.0 ,990.8 ,7.0 ,0.1 
불암산 운해~~,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=4&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9A%B4%ED%95%B4&includeAll=&exclude=&include=&exact=&searchdate=all&media=1&sortBy=date&articleid=93252&referrerAllArticles=true,['불암산'],20210612,1,양평,19.6 ,0.0 ,100.0 ,1008.1 ,17.2 ,1.1 ,100.0 ,1008.6 ,8.0 ,-2.4 
북한산 운해,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=4&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9A%B4%ED%95%B4&includeAll=&exclude=&include=&exact=&searchdate=all&media=1&sortBy=date&articleid=92116&referrerAllArticles=true,['북한산'],20210604,1,서울,14.7 ,0.5 ,91.0 ,991.0 ,13.5 ,1.3 ,96.0 ,991.8 ,7.0 ,-1.2 
철쭉은 못 봤지만 철쭉보다 만 배는 예쁜 능선과 운해를 보여준 소백산,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=4&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9A%B4%ED%95%B4&includeAll=&exclude=&include=&exact=&searchdate=all&media=1&sortBy=date&articleid=91487&referrerAllArticles=true,['소백산'],20210531,1,제천,15.5 ,0.0 ,94.0 ,979.6 ,14.7 ,0.7 ,97.0 ,980.3 ,7.0 ,-0.8 
천마산 운해 ☁ 지렸습니다.,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=4&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9A%B4%ED%95%B4&includeAll=&exclude=&include=&exact=&searchdate=all&media=1&sortBy=date&articleid=90068&referrerAllArticles=true,['천마산'],20210522,1,양평,13.9 ,0.0 ,100.0 ,1005.4 ,14.1 ,0.8 ,100.0 ,1005.8 ,9.0 ,0.2 
도봉산에서 바라본 북한산 운해,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=4&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9A%B4%ED%95%B4&includeAll=&exclude=&include=&exact=&searchdate=all&media=1&sortBy=date&articleid=87886&referrerAllArticles=true,['북한산'],20210505,1,서울,13.9 ,1.0 ,97.0 ,994.9 ,10.9 ,2.7 ,91.0 ,998.0 ,5.0 ,-3.0 
오산 사성암 운해,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=4&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9A%B4%ED%95%B4&includeAll=&exclude=&include=&exact=&searchdate=all&media=1&sortBy=date&articleid=84215&referrerAllArticles=true,['오산'],20210406,1,함양,4.1 ,0.0 ,80.0 ,1003.8 ,1.4 ,0.3 ,91.0 ,1003.0 ,6.0 ,-2.7 
북한산 운해에요 ~,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=4&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9A%B4%ED%95%B4&includeAll=&exclude=&include=&exact=&searchdate=all&media=1&sortBy=date&articleid=82855&referrerAllArticles=true,['북한산'],20210326,1,서울,6.8 ,0.0 ,88.0 ,1011.7 ,5.2 ,0.9 ,93.0 ,1011.5 ,0.0 ,-1.6 
북한산 문수봉에서 운해를 보다니요,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=4&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9A%B4%ED%95%B4&includeAll=&exclude=&include=&exact=&searchdate=all&media=1&sortBy=date&articleid=81898&referrerAllArticles=true,['북한산'],20210320,1,서울,14.7 ,0.0 ,49.0 ,1006.3 ,12.2 ,2.4 ,44.0 ,1004.0 ,9.0 ,-2.5 
가야산 운해에 취하다,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=5&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9A%B4%ED%95%B4&includeAll=&exclude=&include=&exact=&searchdate=all&media=1&sortBy=date&articleid=66026&referrerAllArticles=true,['가야산'],20200723,1,합천,21.9 ,0.0 ,100.0 ,1006.7 ,21.8 ,0.1 ,100.0 ,1005.8 ,10.0 ,-0.1 
지금이순간-가야산 운해와 솔나리,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=5&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9A%B4%ED%95%B4&includeAll=&exclude=&include=&exact=&searchdate=all&media=1&sortBy=date&articleid=65939&referrerAllArticles=true,['가야산'],20200718,1,합천,20.8 ,0.0 ,92.0 ,1006.8 ,18.7 ,0.8 ,98.0 ,1006.5 ,6.0 ,-2.1 
남덕유산 운해,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=5&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9A%B4%ED%95%B4&includeAll=&exclude=&include=&exact=&searchdate=all&media=1&sortBy=date&articleid=65697&referrerAllArticles=true,['남덕유산'],20200705,1,금산,18.9 ,0.0 ,97.0 ,987.8 ,18.8 ,0.2 ,97.0 ,987.1 ,7.0 ,-0.1 
멋진 운해를 볼수있던 북한산..,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=5&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9A%B4%ED%95%B4&includeAll=&exclude=&include=&exact=&searchdate=all&media=1&sortBy=date&articleid=51880&referrerAllArticles=true,['북한산'],20170408,1,서울,12.3 ,0.0 ,78.0 ,1003.2 ,9.4 ,2.5 ,85.0 ,1003.0 ,9.0 ,-2.9 
만물상 첫눈 그리고 운해,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=5&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9A%B4%ED%95%B4&includeAll=&exclude=&include=&exact=&searchdate=all&media=1&sortBy=date&articleid=50270&referrerAllArticles=true,[‘가야산’],20161128,1,합천,-0.1 ,0.0 ,94.0 ,1019.8 ,-0.9 ,0.7 ,95.0 ,1020.1 ,0.0 ,-0.8 
14번째 천왕봉일출 (운해 ~),https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=5&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9A%B4%ED%95%B4&includeAll=&exclude=&include=&exact=&searchdate=all&media=1&sortBy=date&articleid=49261&referrerAllArticles=true,[‘천왕봉’],20160911,1,함양,19.4 ,0.0 ,97.0 ,996.7 ,19.3 ,0.0 ,97.0 ,996.6 ,0.0 ,-0.1 
모산재 운해 일출,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=5&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9A%B4%ED%95%B4&includeAll=&exclude=&include=&exact=&searchdate=all&media=1&sortBy=date&articleid=43000&referrerAllArticles=true,[‘모산재'],20150920,1,합천,17.7 ,0.0 ,91.0 ,1009.7 ,17.3 ,0.5 ,90.0 ,1009.6 ,0.0 ,-0.4 
지리산 운해,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=5&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9A%B4%ED%95%B4&includeAll=&exclude=&include=&exact=&searchdate=all&media=1&sortBy=date&articleid=41376&referrerAllArticles=true,['지리산'],20150623,1,함양,17.5 ,0.0 ,96.0 ,993.9 ,15.7 ,0.0 ,97.0 ,994.0 ,0.0 ,-1.8 
지리산 운해 쓰나미,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=5&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9A%B4%ED%95%B4&includeAll=&exclude=&include=&exact=&searchdate=all&media=1&sortBy=date&articleid=37944&referrerAllArticles=true,['지리산'],20150126,1,함양,4.2 ,2.0 ,97.0 ,1003.4 ,4.3 ,0.0 ,97.0 ,1000.6 ,0.0 ,0.1 
25년만에 첫 운해,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=5&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9A%B4%ED%95%B4&includeAll=&exclude=&include=&exact=&searchdate=all&media=1&sortBy=date&articleid=34262&referrerAllArticles=true,[‘설악산'],20140815,1,인제,19.4 ,0.0 ,95.0 ,986.5 ,19.1 ,0.1 ,96.0 ,986.5 ,0.0 ,-0.3 
지리산 장터목 일몰과 천왕봉 운해,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=5&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9A%B4%ED%95%B4&includeAll=&exclude=&include=&exact=&searchdate=all&media=1&sortBy=date&articleid=23472&referrerAllArticles=true,['지리산'],20130217,1,함양,-3.9 ,0.0 ,69.0 ,1007.2 ,-3.6 ,0.0 ,69.0 ,1006.4 ,0.0 ,0.3 
천왕봉의 운해,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=5&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9A%B4%ED%95%B4&includeAll=&exclude=&include=&exact=&searchdate=all&media=1&sortBy=date&articleid=23455&referrerAllArticles=true,[‘천왕봉'],20130217,1,함양,-3.9 ,0.0 ,69.0 ,1007.2 ,-3.6 ,0.0 ,69.0 ,1006.4 ,0.0 ,0.3 
지금 이순간 노고단 일출,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=1&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9D%BC%EC%B6%9C&includeAll=&exclude=&include=&exact=&searchdate=all&media=1&sortBy=date&articleid=242010&referrerAllArticles=true,[‘노고단'],20230509,0,함양,8.7 ,0.0 ,93.0 ,1000.4 ,5.4 ,0.1 ,96.0 ,1000.7 ,0.0 ,-3.3 
지리산 일몰과 일출 그리고 은하수,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=1&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9D%BC%EC%B6%9C&includeAll=&exclude=&include=&exact=&searchdate=all&media=1&sortBy=date&articleid=241583&referrerAllArticles=true,['지리산'],20230506,1,함양,19.0 ,0.3 ,96.0 ,984.3 ,18.9 ,0.7 ,96.0 ,982.2 ,8.0 ,-0.1 
5/19(금)~21(일) 1박3일 영암 월출산+청산도 희망일출,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=1&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9D%BC%EC%B6%9C&includeAll=&exclude=&include=&exact=&searchdate=all&media=1&sortBy=date&articleid=241401&referrerAllArticles=true,['월출산'],20230505,0,강진,18.0 ,4.6 ,95.0 ,1007.2 ,19.1 ,2.1 ,100.0 ,1003.6 ,9.0 ,1.1 
황매산 철쭉 은하수&일출,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=1&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9D%BC%EC%B6%9C&includeAll=&exclude=&include=&exact=&searchdate=all&media=1&sortBy=date&articleid=241208&referrerAllArticles=true,['황매산'],20230504,0,합천,15.5 ,0.0 ,78.0 ,1017.6 ,15.0 ,0.0 ,83.0 ,1015.4 ,10.0 ,-0.5 
파주 감악산 철쭉 일출,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=1&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9D%BC%EC%B6%9C&includeAll=&exclude=&include=&exact=&searchdate=all&media=1&sortBy=date&articleid=240795&referrerAllArticles=true,['감악산'],20230502,0,파주,7.1 ,0.0 ,84.0 ,1018.5 ,4.1 ,0.3 ,97.0 ,1019.1 ,6.0 ,-3.0 
지리산 정령치-바래봉 후기(일출포함^^),https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=1&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9D%BC%EC%B6%9C&includeAll=&exclude=&include=&exact=&searchdate=all&media=1&sortBy=date&articleid=240715&referrerAllArticles=true,['지리산'],20230501,1,함양,10.3 ,0.0 ,63.0 ,994.7 ,11.5 ,3.5 ,68.0 ,995.8 ,4.0 ,1.2 
북한산 백운대 일출사냥 성공~!!,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=1&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9D%BC%EC%B6%9C&includeAll=&exclude=&include=&exact=&searchdate=all&media=1&sortBy=date&articleid=240587&referrerAllArticles=true,['북한산'],20230501,1,서울,12.1 ,0.0 ,87.0 ,1001.3 ,10.1 ,2.4 ,91.0 ,1002.7 ,7.0 ,-2.0 
만경대 일출산행 ~,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=1&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9D%BC%EC%B6%9C&includeAll=&exclude=&include=&exact=&searchdate=all&media=1&sortBy=date&articleid=240538&referrerAllArticles=true,[‘북한산’],20230430,1,서울,10.0 ,0.0 ,83.0 ,998.3 ,7.9 ,2.5 ,87.0 ,998.9 ,0.0 ,-2.1 
정말 추웠던 일출산행,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=1&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9D%BC%EC%B6%9C&includeAll=&exclude=&include=&exact=&searchdate=all&media=1&sortBy=date&articleid=240419&referrerAllArticles=true,['일출산'],20230430,0,양평,10.4 ,0.0 ,75.0 ,1004.1 ,8.5 ,0.6 ,82.0 ,1004.6 ,0.0 ,-1.9 
"""일출 그순간(천마산)",https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=1&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9D%BC%EC%B6%9C&includeAll=&exclude=&include=&exact=&searchdate=all&media=1&sortBy=date&articleid=240396&referrerAllArticles=true,['천마산'],20230430,0,양평,10.4 ,0.0 ,75.0 ,1004.1 ,8.5 ,0.6 ,82.0 ,1004.6 ,0.0 ,-1.9 
오늘자 도봉산 신선대 일출,https://cafe.naver.com/windstopper/ArticleRead.nhn?clubid=10765317&page=1&userDisplay=50&inCafeSearch=true&searchBy=1&query=%EC%9D%BC%EC%B6%9C&includeAll=&exclude=&include=&exact=&searchdate=all&media=1&sortBy=date&articleid=240392&referrerAllArticles=true,['도봉산'],20230430,0,서울,10.0 ,0.0 ,83.0 ,998.3 ,7.9 ,2.5 ,87.0 ,998.9 ,0.0 ,-2.1 
